Timestamp,Battery_1,Battery_2,Battery_3,Battery_4,Battery_5,Battery_6,Battery_7,Battery_8,Battery_9,Battery_10,Battery_11,Battery_12,Temperature_1,Temperature_2,Temperature_3,Temperature_4,Total_Voltage,Current,SOC,Max_Cell_Voltage
2025-06-10 22:58:40.707,3.868,3.868,3.868,3.869,3.868,3.871,3.866,3.868,3.865,0.0,0.0,0.0,25,25,-40,-40,34.800000000000004,0.0,0.89,3.871
2025-06-10 22:58:40.912,3.867,3.87,3.868,3.869,3.868,3.87,3.866,3.869,3.865,0.0,0.0,0.0,25,25,-40,-40,34.800000000000004,0.0,0.89,3.87
2025-06-11 16:23:54.110,3.863,3.865,3.864,3.864,3.864,3.866,3.861,3.864,3.86,0.0,0.0,0.0,25,24,-40,-40,34.7,0.0,0.89,3.866
2025-06-11 16:23:54.519,3.863,3.865,3.865,3.864,3.864,3.866,3.861,3.864,3.86,0.0,0.0,0.0,25,24,-40,-40,34.7,0.0,0.89,3.866
2025-06-11 16:23:54.928,3.863,3.865,3.864,3.864,3.865,3.866,3.861,3.864,3.86,0.0,0.0,0.0,25,24,-40,-40,34.7,0.0,0.89,3.866
2025-06-11 16:23:55.334,3.863,3.865,3.864,3.864,3.864,3.866,3.861,3.864,3.86,0.0,0.0,0.0,25,24,-40,-40,34.7,0.0,0.89,3.866
2025-06-11 16:23:55.738,3.863,3.865,3.864,3.864,3.864,3.866,3.861,3.864,3.86,0.0,0.0,0.0,25,24,-40,-40,34.7,0.0,0.89,3.866
2025-06-11 16:23:56.144,3.863,3.865,3.864,3.864,3.865,3.866,3.861,3.864,3.86,0.0,0.0,0.0,25,24,-40,-40,34.7,0.0,0.89,3.866
2025-06-11 16:23:56.549,3.863,3.865,3.865,3.864,3.865,3.867,3.861,3.864,3.86,0.0,0.0,0.0,25,24,-40,-40,34.7,0.0,0.89,3.867
2025-06-11 16:23:56.958,3.863,3.865,3.864,3.864,3.864,3.866,3.861,3.864,3.86,0.0,0.0,0.0,25,24,-40,-40,34.7,0.0,0.89,3.866
2025-06-11 16:23:57.369,3.863,3.865,3.864,3.864,3.865,3.866,3.861,3.864,3.86,0.0,0.0,0.0,25,24,-40,-40,34.7,0.0,0.89,3.866
2025-06-11 16:23:57.778,3.863,3.865,3.864,3.864,3.865,3.866,3.861,3.864,3.86,0.0,0.0,0.0,25,24,-40,-40,34.7,0.0,0.89,3.866
2025-06-11 16:23:58.184,3.863,3.865,3.864,3.864,3.864,3.866,3.861,3.864,3.86,0.0,0.0,0.0,24,24,-40,-40,34.7,0.0,0.89,3.866
2025-06-11 16:23:58.588,3.863,3.865,3.864,3.864,3.865,3.866,3.861,3.864,3.86,0.0,0.0,0.0,24,24,-40,-40,34.7,0.0,0.89,3.866
2025-06-11 16:23:58.994,3.863,3.865,3.864,3.864,3.864,3.866,3.861,3.864,3.86,0.0,0.0,0.0,24,24,-40,-40,34.7,0.0,0.89,3.866
2025-06-11 16:23:59.398,3.863,3.865,3.864,3.864,3.865,3.866,3.861,3.864,3.86,0.0,0.0,0.0,25,24,-40,-40,34.7,0.0,0.89,3.866
2025-06-11 16:23:59.808,3.863,3.865,3.864,3.864,3.864,3.866,3.861,3.864,3.86,0.0,0.0,0.0,25,24,-40,-40,34.7,0.0,0.89,3.866
2025-06-11 16:24:00.218,3.863,3.865,3.864,3.864,3.864,3.866,3.861,3.864,3.86,0.0,0.0,0.0,25,24,-40,-40,34.7,0.0,0.89,3.866
2025-06-11 16:24:00.628,3.863,3.865,3.864,3.864,3.865,3.866,3.861,3.864,3.86,0.0,0.0,0.0,25,24,-40,-40,34.7,0.0,0.89,3.866
2025-06-11 16:24:01.034,3.863,3.865,3.865,3.864,3.865,3.866,3.861,3.864,3.86,0.0,0.0,0.0,25,24,-40,-40,34.7,0.0,0.89,3.866
2025-06-11 16:24:01.438,3.863,3.865,3.864,3.864,3.864,3.866,3.861,3.864,3.86,0.0,0.0,0.0,25,24,-40,-40,34.7,0.0,0.89,3.866
2025-06-11 16:24:01.844,3.863,3.865,3.864,3.864,3.864,3.866,3.861,3.864,3.86,0.0,0.0,0.0,25,24,-40,-40,34.7,0.0,0.89,3.866
2025-06-11 16:24:02.248,3.863,3.865,3.865,3.864,3.865,3.866,3.861,3.864,3.86,0.0,0.0,0.0,25,24,-40,-40,34.7,0.0,0.89,3.866
2025-06-11 16:24:02.658,3.863,3.865,3.864,3.864,3.864,3.866,3.861,3.864,3.86,0.0,0.0,0.0,25,24,-40,-40,34.7,0.0,0.89,3.866
2025-06-11 16:24:03.068,3.863,3.865,3.864,3.864,3.865,3.866,3.861,3.864,3.86,0.0,0.0,0.0,25,24,-40,-40,34.7,0.0,0.89,3.866
2025-06-11 16:24:03.478,3.863,3.865,3.865,3.864,3.864,3.866,3.861,3.864,3.86,0.0,0.0,0.0,25,24,-40,-40,34.7,0.0,0.89,3.866
2025-06-11 16:24:05.658,3.863,3.865,3.865,3.864,3.864,3.866,3.861,3.864,3.86,0.0,0.0,0.0,25,24,-40,-40,34.7,0.0,0.89,3.866
2025-06-11 16:24:06.068,3.863,3.865,3.865,3.864,3.865,3.866,3.861,3.864,3.86,0.0,0.0,0.0,25,24,-40,-40,34.7,0.0,0.89,3.866
2025-06-11 16:24:06.478,3.863,3.865,3.864,3.864,3.864,3.867,3.861,3.864,3.86,0.0,0.0,0.0,25,24,-40,-40,34.7,0.0,0.89,3.867
2025-06-11 16:24:06.888,3.863,3.865,3.864,3.864,3.864,3.866,3.861,3.864,3.86,0.0,0.0,0.0,25,24,-40,-40,34.7,0.0,0.89,3.866
2025-06-11 16:24:07.298,3.863,3.865,3.864,3.864,3.864,3.866,3.861,3.864,3.86,0.0,0.0,0.0,25,24,-40,-40,34.7,0.0,0.89,3.866
2025-06-11 16:24:07.708,3.863,3.865,3.865,3.864,3.864,3.865,3.861,3.864,3.86,0.0,0.0,0.0,25,24,-40,-40,34.7,0.0,0.89,3.865
2025-06-11 16:24:08.113,3.863,3.865,3.864,3.864,3.864,3.866,3.861,3.864,3.86,0.0,0.0,0.0,25,24,-40,-40,34.7,0.0,0.89,3.866
2025-06-11 16:24:08.518,3.863,3.865,3.864,3.864,3.864,3.867,3.861,3.864,3.86,0.0,0.0,0.0,25,24,-40,-40,34.7,0.0,0.89,3.867
2025-06-11 16:24:08.928,3.863,3.865,3.865,3.864,3.865,3.866,3.861,3.864,3.86,0.0,0.0,0.0,25,24,-40,-40,34.7,0.0,0.89,3.866
2025-06-11 16:24:09.338,3.863,3.865,3.864,3.864,3.865,3.867,3.861,3.864,3.86,0.0,0.0,0.0,25,24,-40,-40,34.7,0.0,0.89,3.867
2025-06-11 16:24:25.087,3.863,3.865,3.864,3.864,3.864,3.866,3.861,3.864,3.86,0.0,0.0,0.0,25,24,-40,-40,34.7,0.0,0.89,3.866
2025-06-11 16:24:25.313,3.863,3.865,3.864,3.864,3.864,3.866,3.861,3.864,3.86,0.0,0.0,0.0,25,24,-40,-40,34.7,0.0,0.89,3.866
2025-06-11 16:24:25.533,3.863,3.865,3.864,3.864,3.864,3.866,3.861,3.864,3.86,0.0,0.0,0.0,25,24,-40,-40,34.7,0.0,0.89,3.866
2025-06-11 16:24:25.753,3.863,3.865,3.864,3.864,3.864,3.866,3.861,3.864,3.86,0.0,0.0,0.0,25,24,-40,-40,34.7,0.0,0.89,3.866
2025-06-11 16:24:25.973,3.863,3.865,3.864,3.864,3.864,3.866,3.861,3.864,3.86,0.0,0.0,0.0,25,24,-40,-40,34.7,0.0,0.89,3.866
2025-06-11 16:24:26.193,3.863,3.865,3.864,3.864,3.864,3.866,3.861,3.864,3.86,0.0,0.0,0.0,25,24,-40,-40,34.7,0.0,0.89,3.866
2025-06-11 16:24:26.417,3.863,3.865,3.864,3.864,3.864,3.866,3.861,3.864,3.86,0.0,0.0,0.0,25,24,-40,-40,34.7,0.0,0.89,3.866
2025-06-11 16:24:26.647,3.863,3.865,3.864,3.864,3.865,3.866,3.861,3.864,3.86,0.0,0.0,0.0,25,24,-40,-40,34.7,0.0,0.89,3.866
2025-06-11 16:24:26.877,3.863,3.865,3.864,3.864,3.865,3.866,3.861,3.864,3.86,0.0,0.0,0.0,25,24,-40,-40,34.7,0.0,0.89,3.866
2025-06-11 16:24:27.107,3.863,3.865,3.865,3.864,3.864,3.866,3.861,3.864,3.86,0.0,0.0,0.0,25,24,-40,-40,34.7,0.0,0.89,3.866
2025-06-11 16:24:27.337,3.863,3.865,3.864,3.864,3.864,3.866,3.861,3.864,3.86,0.0,0.0,0.0,25,24,-40,-40,34.7,0.0,0.89,3.866
2025-06-11 16:24:27.563,3.863,3.865,3.864,3.864,3.864,3.866,3.861,3.864,3.86,0.0,0.0,0.0,25,24,-40,-40,34.7,0.0,0.89,3.866
2025-06-11 16:24:27.787,3.863,3.865,3.864,3.864,3.865,3.866,3.861,3.864,3.86,0.0,0.0,0.0,25,24,-40,-40,34.7,0.0,0.89,3.866
2025-06-11 16:24:28.013,3.863,3.865,3.864,3.864,3.864,3.866,3.861,3.864,3.86,0.0,0.0,0.0,25,24,-40,-40,34.7,0.0,0.89,3.866
2025-06-11 16:24:28.237,3.863,3.865,3.864,3.864,3.864,3.866,3.861,3.864,3.86,0.0,0.0,0.0,25,24,-40,-40,34.7,0.0,0.89,3.866
2025-06-11 16:24:28.462,3.863,3.865,3.864,3.864,3.864,3.866,3.861,3.864,3.86,0.0,0.0,0.0,25,24,-40,-40,34.7,0.0,0.89,3.866
2025-06-11 16:24:28.683,3.863,3.865,3.864,3.864,3.864,3.866,3.861,3.864,3.86,0.0,0.0,0.0,25,24,-40,-40,34.7,0.0,0.89,3.866
2025-06-11 16:24:28.903,3.863,3.865,3.864,3.864,3.865,3.866,3.861,3.864,3.86,0.0,0.0,0.0,25,24,-40,-40,34.7,0.0,0.89,3.866
2025-06-11 16:24:29.123,3.863,3.865,3.865,3.864,3.864,3.866,3.861,3.864,3.86,0.0,0.0,0.0,25,24,-40,-40,34.7,0.0,0.89,3.866
2025-06-11 16:24:29.342,3.863,3.865,3.864,3.864,3.864,3.866,3.861,3.864,3.86,0.0,0.0,0.0,25,24,-40,-40,34.7,0.0,0.89,3.866
2025-06-11 16:24:29.563,3.863,3.865,3.864,3.864,3.864,3.866,3.861,3.864,3.86,0.0,0.0,0.0,25,24,-40,-40,34.7,0.0,0.89,3.866
2025-06-11 16:24:57.628,3.863,3.865,3.865,3.864,3.864,3.866,3.861,3.864,3.86,0.0,0.0,0.0,25,24,-40,-40,34.7,0.0,0.89,3.866
2025-06-11 16:24:57.671,3.863,3.865,3.865,3.864,3.864,3.866,3.861,3.864,3.86,0.0,0.0,0.0,25,24,-40,-40,34.7,0.0,0.89,3.866
2025-06-11 16:24:57.712,3.863,3.865,3.865,3.864,3.864,3.866,3.861,3.864,3.86,0.0,0.0,0.0,25,24,-40,-40,34.7,0.0,0.89,3.866
2025-06-11 16:24:57.754,3.863,3.865,3.865,3.864,3.864,3.866,3.861,3.864,3.86,0.0,0.0,0.0,25,24,-40,-40,34.7,0.0,0.89,3.866
2025-06-11 16:24:57.953,3.863,3.865,3.864,3.864,3.864,3.866,3.861,3.864,3.86,0.0,0.0,0.0,25,24,-40,-40,34.7,0.0,0.89,3.866
2025-06-11 16:24:58.087,3.863,3.865,3.864,3.864,3.864,3.866,3.861,3.864,3.86,0.0,0.0,0.0,25,24,-40,-40,34.7,0.0,0.89,3.866
2025-06-11 16:24:58.221,3.863,3.865,3.864,3.864,3.864,3.866,3.861,3.864,3.86,0.0,0.0,0.0,25,24,-40,-40,34.7,0.0,0.89,3.866
2025-06-11 16:24:58.355,3.863,3.865,3.864,3.864,3.864,3.866,3.861,3.864,3.86,0.0,0.0,0.0,25,24,-40,-40,34.7,0.0,0.89,3.866
2025-06-11 16:24:58.657,3.863,3.865,3.864,3.864,3.864,3.866,3.861,3.864,3.86,0.0,0.0,0.0,25,24,-40,-40,34.7,0.0,0.89,3.866
2025-06-11 16:24:58.791,3.863,3.865,3.864,3.864,3.864,3.866,3.861,3.864,3.86,0.0,0.0,0.0,25,24,-40,-40,34.7,0.0,0.89,3.866
2025-06-11 16:24:59.462,3.863,3.865,3.864,3.864,3.865,3.866,3.861,3.864,3.86,0.0,0.0,0.0,25,24,-40,-40,34.7,0.0,0.89,3.866
2025-06-11 16:24:59.596,3.863,3.865,3.864,3.864,3.865,3.866,3.861,3.864,3.86,0.0,0.0,0.0,25,24,-40,-40,34.7,0.0,0.89,3.866
2025-06-11 16:25:00.166,3.863,3.865,3.864,3.864,3.865,3.866,3.861,3.864,3.86,0.0,0.0,0.0,24,24,-40,-40,34.7,0.0,0.89,3.866
2025-06-11 16:25:00.300,3.863,3.865,3.864,3.864,3.865,3.866,3.861,3.864,3.86,0.0,0.0,0.0,25,24,-40,-40,34.7,0.0,0.89,3.866
2025-06-11 16:25:00.703,3.863,3.865,3.864,3.864,3.865,3.866,3.861,3.864,3.86,0.0,0.0,0.0,25,24,-40,-40,34.7,0.0,0.89,3.866
2025-06-11 16:25:00.837,3.863,3.865,3.864,3.864,3.865,3.866,3.861,3.864,3.86,0.0,0.0,0.0,24,24,-40,-40,34.7,0.0,0.89,3.866
2025-06-11 16:25:00.971,3.863,3.865,3.864,3.864,3.864,3.866,3.861,3.864,3.86,0.0,0.0,0.0,24,24,-40,-40,34.7,0.0,0.89,3.866
2025-06-11 16:25:01.508,3.863,3.865,3.864,3.864,3.864,3.866,3.861,3.864,3.86,0.0,0.0,0.0,24,24,-40,-40,34.7,0.0,0.89,3.866
2025-06-11 16:25:02.481,3.863,3.865,3.865,3.864,3.865,3.866,3.861,3.864,3.86,0.0,0.0,0.0,24,24,-40,-40,34.7,0.0,0.89,3.866
2025-06-11 16:25:02.615,3.863,3.865,3.865,3.864,3.865,3.866,3.861,3.864,3.86,0.0,0.0,0.0,25,24,-40,-40,34.7,0.0,0.89,3.866
2025-06-11 16:25:02.749,3.863,3.865,3.865,3.864,3.865,3.866,3.861,3.864,3.86,0.0,0.0,0.0,25,24,-40,-40,34.7,0.0,0.89,3.866
2025-06-11 16:25:02.883,3.863,3.865,3.865,3.864,3.865,3.866,3.861,3.864,3.86,0.0,0.0,0.0,25,24,-40,-40,34.7,0.0,0.89,3.866
2025-06-11 16:25:03.587,3.863,3.865,3.864,3.864,3.864,3.866,3.861,3.864,3.86,0.0,0.0,0.0,25,24,-40,-40,34.7,0.0,0.89,3.866
2025-06-11 16:25:03.722,3.863,3.865,3.864,3.864,3.864,3.866,3.861,3.864,3.86,0.0,0.0,0.0,25,24,-40,-40,34.7,0.0,0.89,3.866
2025-06-11 16:25:03.856,3.863,3.865,3.864,3.864,3.864,3.866,3.861,3.864,3.86,0.0,0.0,0.0,24,24,-40,-40,34.7,0.0,0.89,3.866
2025-06-11 16:25:03.990,3.863,3.865,3.864,3.864,3.864,3.866,3.861,3.864,3.86,0.0,0.0,0.0,25,24,-40,-40,34.7,0.0,0.89,3.866
2025-06-11 16:25:04.124,3.863,3.865,3.864,3.864,3.864,3.866,3.861,3.864,3.86,0.0,0.0,0.0,25,24,-40,-40,34.7,0.0,0.89,3.866
2025-06-11 16:25:04.258,3.863,3.865,3.864,3.864,3.864,3.866,3.861,3.864,3.86,0.0,0.0,0.0,25,24,-40,-40,34.7,0.0,0.89,3.866
2025-06-11 16:25:04.392,3.863,3.865,3.864,3.864,3.864,3.866,3.861,3.864,3.86,0.0,0.0,0.0,25,24,-40,-40,34.7,0.0,0.89,3.866
2025-06-11 16:25:04.560,3.863,3.865,3.864,3.864,3.864,3.866,3.861,3.864,3.86,0.0,0.0,0.0,25,24,-40,-40,34.7,0.0,0.89,3.866
2025-06-11 16:25:04.694,3.863,3.865,3.864,3.864,3.864,3.866,3.861,3.864,3.86,0.0,0.0,0.0,25,24,-40,-40,34.7,0.0,0.89,3.866
2025-06-11 16:25:04.828,3.863,3.865,3.864,3.864,3.864,3.866,3.861,3.864,3.86,0.0,0.0,0.0,25,24,-40,-40,34.7,0.0,0.89,3.866
2025-06-11 16:25:04.963,3.863,3.865,3.864,3.864,3.864,3.866,3.861,3.864,3.86,0.0,0.0,0.0,25,24,-40,-40,34.7,0.0,0.89,3.866
2025-06-11 16:25:05.097,3.863,3.865,3.864,3.864,3.864,3.866,3.861,3.864,3.86,0.0,0.0,0.0,25,24,-40,-40,34.7,0.0,0.89,3.866
2025-06-11 16:25:06.606,3.862,3.865,3.864,3.864,3.865,3.866,3.861,3.864,3.86,0.0,0.0,0.0,25,24,-40,-40,34.7,0.0,0.89,3.866
2025-06-11 16:25:53.604,3.863,3.865,3.864,3.864,3.864,3.866,3.861,3.864,3.86,0.0,0.0,0.0,25,25,-40,-40,34.7,0.0,0.89,3.866
2025-06-11 16:25:53.860,3.863,3.865,3.864,3.864,3.864,3.866,3.861,3.864,3.86,0.0,0.0,0.0,25,25,-40,-40,34.7,0.0,0.89,3.866
2025-06-11 16:25:54.110,3.863,3.865,3.864,3.864,3.864,3.866,3.861,3.864,3.86,0.0,0.0,0.0,25,25,-40,-40,34.7,0.0,0.89,3.866
2025-06-11 16:25:54.360,3.863,3.865,3.864,3.864,3.865,3.866,3.861,3.864,3.86,0.0,0.0,0.0,25,25,-40,-40,34.7,0.0,0.89,3.866
2025-06-11 16:25:54.610,3.863,3.865,3.865,3.864,3.865,3.866,3.861,3.864,3.86,0.0,0.0,0.0,25,25,-40,-40,34.7,0.0,0.89,3.866
2025-06-11 16:25:54.860,3.863,3.865,3.864,3.864,3.864,3.866,3.861,3.864,3.86,0.0,0.0,0.0,25,25,-40,-40,34.7,0.0,0.89,3.866
2025-06-11 16:25:55.114,3.863,3.865,3.864,3.864,3.864,3.866,3.861,3.864,3.86,0.0,0.0,0.0,25,25,-40,-40,34.7,0.0,0.89,3.866
2025-06-11 16:25:55.370,3.863,3.865,3.865,3.864,3.865,3.866,3.861,3.864,3.86,0.0,0.0,0.0,25,25,-40,-40,34.7,0.0,0.89,3.866
2025-06-11 16:25:55.620,3.863,3.865,3.864,3.864,3.864,3.866,3.861,3.864,3.86,0.0,0.0,0.0,25,25,-40,-40,34.7,0.0,0.89,3.866
2025-06-11 16:25:55.870,3.863,3.865,3.864,3.864,3.865,3.866,3.861,3.864,3.86,0.0,0.0,0.0,25,25,-40,-40,34.7,0.0,0.89,3.866
2025-06-11 16:25:56.120,3.863,3.865,3.864,3.864,3.865,3.866,3.861,3.864,3.86,0.0,0.0,0.0,25,25,-40,-40,34.7,0.0,0.89,3.866
2025-06-11 16:25:56.374,3.863,3.865,3.864,3.864,3.864,3.866,3.861,3.864,3.86,0.0,0.0,0.0,25,25,-40,-40,34.7,0.0,0.89,3.866
2025-06-11 16:26:03.014,3.863,3.865,3.864,3.864,3.864,3.866,3.861,3.864,3.86,0.0,0.0,0.0,25,25,-40,-40,34.7,0.0,0.89,3.866
2025-06-11 16:26:03.274,3.863,3.865,3.864,3.864,3.865,3.866,3.861,3.864,3.86,0.0,0.0,0.0,25,25,-40,-40,34.7,0.0,0.89,3.866
2025-06-11 16:26:03.534,3.863,3.865,3.865,3.864,3.864,3.866,3.861,3.864,3.86,0.0,0.0,0.0,25,25,-40,-40,34.7,0.0,0.89,3.866
2025-06-11 16:26:03.794,3.863,3.865,3.864,3.864,3.864,3.865,3.861,3.864,3.86,0.0,0.0,0.0,25,25,-40,-40,34.7,0.0,0.89,3.865
2025-06-11 16:26:04.050,3.863,3.865,3.865,3.864,3.865,3.867,3.861,3.864,3.86,0.0,0.0,0.0,25,25,-40,-40,34.7,0.0,0.89,3.867
2025-06-11 16:26:04.299,3.863,3.865,3.865,3.864,3.864,3.866,3.861,3.864,3.86,0.0,0.0,0.0,25,25,-40,-40,34.7,0.0,0.89,3.866
2025-06-11 16:26:04.549,3.863,3.865,3.864,3.864,3.864,3.866,3.861,3.864,3.86,0.0,0.0,0.0,25,25,-40,-40,34.7,0.0,0.89,3.866
2025-06-11 16:26:04.804,3.863,3.865,3.865,3.864,3.865,3.866,3.861,3.864,3.86,0.0,0.0,0.0,25,25,-40,-40,34.7,0.0,0.89,3.866
2025-06-11 16:26:05.060,3.863,3.865,3.864,3.864,3.865,3.866,3.861,3.864,3.86,0.0,0.0,0.0,25,25,-40,-40,34.7,0.0,0.89,3.866
2025-06-11 16:26:05.314,3.863,3.865,3.864,3.864,3.866,3.866,3.861,3.864,3.86,0.0,0.0,0.0,25,25,-40,-40,34.7,0.0,0.89,3.866
2025-06-11 16:26:05.570,3.863,3.865,3.864,3.864,3.864,3.866,3.861,3.864,3.86,0.0,0.0,0.0,25,25,-40,-40,34.7,0.0,0.89,3.866
2025-06-11 16:56:24.915,34.7,0.0
2025-06-11 16:56:25.045,34.7,0.0
2025-06-11 16:56:25.156,34.7,0.0
2025-06-11 16:56:25.267,34.7,0.0
2025-06-11 16:56:25.395,34.7,0.0
2025-06-11 16:56:25.525,34.7,0.0
2025-06-11 16:56:25.655,34.7,0.0
2025-06-11 16:56:25.785,34.7,0.0
2025-06-11 16:56:25.915,34.7,0.0
2025-06-11 16:56:26.045,34.7,0.0
2025-06-11 16:56:26.175,34.7,0.0
2025-06-11 16:56:26.286,34.7,0.0
2025-06-11 16:56:26.397,34.7,0.0
2025-06-11 16:56:26.525,34.7,0.0
2025-06-11 16:56:26.655,34.7,0.0
2025-06-11 16:56:26.785,34.7,0.0
2025-06-11 16:56:26.915,34.7,0.0
2025-06-11 16:56:27.045,34.7,0.0
2025-06-11 16:56:27.175,34.7,0.0
2025-06-11 16:56:27.305,34.7,0.0
2025-06-11 16:56:27.416,34.7,0.0
2025-06-11 16:56:27.545,34.7,0.0
2025-06-11 16:56:27.656,34.7,0.0
2025-06-11 16:56:27.785,34.7,0.0
2025-06-11 16:56:27.896,34.7,0.0
2025-06-11 16:56:28.025,34.7,0.0
2025-06-11 16:56:28.136,34.7,0.0
2025-06-11 16:56:28.247,34.7,0.0
2025-06-11 16:56:28.375,34.7,0.0
2025-06-11 16:56:28.505,34.7,0.0
2025-06-11 16:56:28.635,34.7,0.0
2025-06-11 16:56:28.765,34.7,0.0
2025-06-11 16:56:28.876,34.7,0.0
2025-06-11 16:56:29.005,34.7,0.0
2025-06-11 16:56:29.116,34.7,0.0
2025-06-11 16:56:29.245,34.7,0.0
2025-06-11 16:56:29.355,34.7,0.0
2025-06-11 16:56:29.485,34.7,0.0
2025-06-11 16:56:29.596,34.7,0.0
2025-06-11 16:56:29.725,34.7,0.0
2025-06-11 16:56:29.855,34.7,0.0
2025-06-11 16:56:29.985,34.7,0.0
2025-06-11 16:56:30.115,34.7,0.0
2025-06-11 16:56:30.245,34.7,0.0
2025-06-11 16:56:30.356,34.7,0.0
2025-06-11 16:56:30.485,34.7,0.0
2025-06-11 16:56:30.596,34.7,0.0
2025-06-11 16:56:30.725,34.7,0.0
2025-06-11 16:56:30.836,34.7,0.0
2025-06-11 16:56:30.947,34.7,0.0
2025-06-11 16:56:31.075,34.7,0.0
2025-06-11 16:56:31.205,34.7,0.0
2025-06-11 16:56:31.316,34.7,0.0
2025-06-11 16:56:31.445,34.7,0.0
2025-06-11 16:56:31.556,34.7,0.0
2025-06-11 16:56:31.685,34.7,0.0
2025-06-11 16:56:31.796,34.7,0.0
2025-06-11 16:56:46.625,34.7,0.0
2025-06-11 16:56:46.715,34.7,0.0
2025-06-11 16:56:46.805,34.7,0.0
2025-06-11 16:56:46.895,34.7,0.0
2025-06-11 16:56:46.985,34.7,0.0
2025-06-11 16:56:47.075,34.7,0.0
2025-06-11 16:56:47.165,34.7,0.0
2025-06-11 16:56:47.255,34.7,0.0
2025-06-11 16:56:47.345,34.7,0.0
2025-06-11 16:56:47.435,34.7,0.0
2025-06-11 16:56:47.522,34.7,0.0
2025-06-11 16:56:47.610,34.7,0.0
2025-06-11 16:56:47.695,34.7,0.0
2025-06-11 16:56:47.785,34.7,0.0
2025-06-11 16:56:47.875,34.7,0.0
2025-06-11 16:56:47.965,34.7,0.0
2025-06-11 16:56:48.055,34.7,0.0
2025-06-11 16:56:48.145,34.7,0.0
2025-06-11 16:56:48.235,34.7,0.0
2025-06-11 16:56:48.322,34.7,0.0
2025-06-11 16:56:48.415,34.7,0.0
2025-06-11 16:56:48.502,34.7,0.0
2025-06-11 16:56:48.595,34.7,0.0
2025-06-11 16:56:48.685,34.7,0.0
2025-06-11 16:56:48.775,34.7,0.0
2025-06-11 16:56:48.865,34.7,0.0
2025-06-11 16:56:48.955,34.7,0.0
2025-06-11 16:56:49.042,34.7,0.0
2025-06-11 16:56:49.129,34.7,0.0
2025-06-11 16:56:49.182,34.7,0.0
2025-06-11 16:56:49.265,34.7,0.0
2025-06-11 16:56:49.355,34.7,0.0
2025-06-11 16:56:49.445,34.7,0.0
2025-06-11 16:56:49.535,34.7,0.0
2025-06-11 16:56:49.625,34.7,0.0
2025-06-11 16:56:49.715,34.7,0.0
2025-06-11 16:56:49.805,34.7,0.0
2025-06-11 16:56:49.895,34.7,0.0
2025-06-11 16:56:49.985,34.7,0.0
2025-06-11 17:13:15.776,34.7,0.0
2025-06-11 17:13:15.823,34.7,0.0
2025-06-11 17:13:15.873,34.7,0.0
2025-06-11 17:13:15.956,34.7,0.0
2025-06-11 17:13:16.003,34.7,0.0
2025-06-11 17:13:16.086,34.7,0.0
2025-06-11 17:13:16.166,34.7,0.0
2025-06-11 17:13:16.246,34.7,0.0
2025-06-11 17:13:16.293,34.7,0.0
2025-06-11 17:13:16.376,34.7,0.0
2025-06-11 17:13:16.456,34.7,0.0
2025-06-11 17:13:16.503,34.7,0.0
2025-06-11 17:13:16.586,34.7,0.0
2025-06-11 17:13:16.666,34.7,0.0
2025-06-11 17:13:16.713,34.7,0.0
2025-06-11 17:13:16.796,34.7,0.0
2025-06-11 17:13:16.876,34.7,0.0
2025-06-11 17:13:16.956,34.7,0.0
2025-06-11 17:13:17.036,34.7,0.0
2025-06-11 17:13:17.116,34.7,0.0
2025-06-11 17:13:17.163,34.7,0.0
2025-06-11 17:13:17.246,34.7,0.0
2025-06-11 17:13:17.326,34.7,0.0
2025-06-11 17:13:17.373,34.7,0.0
2025-06-11 17:13:17.456,34.7,0.0
2025-06-11 17:13:17.536,34.7,0.0
2025-06-11 17:13:17.583,34.7,0.0
2025-06-11 17:13:17.633,34.7,0.0
2025-06-11 17:13:17.716,34.7,0.0
2025-06-11 17:13:17.763,34.7,0.0
2025-06-11 17:13:17.813,34.7,0.0
2025-06-11 17:13:17.896,34.7,0.0
2025-06-11 17:13:17.943,34.7,0.0
2025-06-11 17:13:17.993,34.7,0.0
2025-06-11 17:13:18.076,34.7,0.0
2025-06-11 17:13:18.156,34.7,0.0
2025-06-11 17:13:18.203,34.7,0.0
2025-06-11 17:13:18.286,34.7,0.0
2025-06-11 17:13:18.366,34.7,0.0
2025-06-11 17:13:18.446,34.7,0.0
2025-06-11 17:13:18.526,34.7,0.0
2025-06-11 17:13:18.606,34.7,0.0
2025-06-11 17:13:18.686,34.7,0.0
2025-06-11 17:13:18.766,34.7,0.0
2025-06-11 17:13:18.846,34.7,0.0
2025-06-11 17:13:18.926,34.7,0.0
2025-06-11 17:13:18.973,34.7,0.0
2025-06-11 17:13:19.056,34.7,0.0
2025-06-11 17:13:19.103,34.7,0.0
2025-06-11 17:13:19.186,34.7,0.0
2025-06-11 17:13:19.266,34.7,0.0
2025-06-11 17:13:19.313,34.7,0.0
2025-06-11 17:13:19.396,34.7,0.0
2025-06-11 17:13:19.476,34.7,0.0
2025-06-11 17:13:19.523,34.7,0.0
2025-06-11 17:13:19.606,34.7,0.0
2025-06-11 17:13:19.686,34.7,0.0
2025-06-11 17:13:19.733,34.7,0.0
2025-06-11 17:13:19.816,34.7,0.0
2025-06-11 17:13:19.896,34.7,0.0
2025-06-11 17:13:19.943,34.7,0.0
